dataset,exam,sequence,file,slice_index,psnr,ssim
data_2,D2-022,T1,D2-022_T1,21,9.001585,0.439273
data_2,D2-022,T1,D2-022_T1,22,9.018955,0.438956
data_2,D2-022,T1,D2-022_T1,23,8.996993,0.439041
data_2,D2-022,T1,D2-022_T1,24,8.984586,0.438701
data_2,D2-022,T1,D2-022_T1,25,8.987338,0.437833
data_2,D2-022,T1,D2-022_T1,26,9.028691,0.437448
data_2,D2-022,T1,D2-022_T1,27,9.086805,0.436867
data_2,D2-022,T1,D2-022_T1,28,9.157423,0.436889
data_2,D2-022,T1,D2-022_T1,29,9.192482,0.437084
data_2,D2-022,T1,D2-022_T1,30,9.239280,0.438105
data_2,D2-022,T1,D2-022_T1,31,9.333279,0.439358
data_2,D2-022,T1,D2-022_T1,32,9.450200,0.440663
data_2,D2-022,T1,D2-022_T1,33,9.537962,0.441386
data_2,D2-022,T1,D2-022_T1,34,9.605232,0.441774
data_2,D2-022,T1,D2-022_T1,35,9.648582,0.442218
data_2,D2-022,T1,D2-022_T1,36,9.732434,0.443774
data_2,D2-022,T1,D2-022_T1,37,9.876862,0.444582
data_2,D2-022,T1,D2-022_T1,38,10.017527,0.445324
data_2,D2-022,T1,D2-022_T1,39,10.089520,0.445549
data_2,D2-022,T1,D2-022_T1,40,10.165603,0.446137
data_2,D2-022,T1,D2-022_T1,41,10.193881,0.446797
data_2,D2-022,T1,D2-022_T1,42,10.335985,0.447833
data_2,D2-022,T1,D2-022_T1,43,10.521547,0.449435
data_2,D2-022,T1,D2-022_T1,44,10.673781,0.450713
data_2,D2-022,T1,D2-022_T1,45,10.808134,0.451901
data_2,D2-022,T1,D2-022_T1,46,10.903738,0.452894
data_2,D2-022,T1,D2-022_T1,47,10.969819,0.453081
data_2,D2-022,T1,D2-022_T1,48,11.007495,0.454604
data_2,D2-022,T1,D2-022_T1,49,11.044990,0.456249
data_2,D2-022,T1,D2-022_T1,50,11.075865,0.457152
data_2,D2-022,T1,D2-022_T1,51,11.110220,0.458535
data_2,D2-022,T1,D2-022_T1,52,11.208667,0.459293
data_2,D2-022,T1,D2-022_T1,53,11.271764,0.460140
data_2,D2-022,T1,D2-022_T1,54,11.274545,0.460724
data_2,D2-022,T1,D2-022_T1,55,11.263804,0.461190
data_2,D2-022,T1,D2-022_T1,56,11.209158,0.461793
data_2,D2-022,T1,D2-022_T1,57,11.167411,0.462100
data_2,D2-022,T1,D2-022_T1,58,11.113428,0.461781
data_2,D2-022,T1,D2-022_T1,59,11.052775,0.461619
data_2,D2-022,T1,D2-022_T1,60,11.016062,0.461946
data_2,D2-022,T1,D2-022_T1,61,10.898683,0.461474
data_2,D2-022,T1,D2-022_T1,62,10.820370,0.461077
data_2,D2-022,T1,D2-022_T1,63,10.715138,0.461344
data_2,D2-022,T1,D2-022_T1,64,10.576829,0.462295
data_2,D2-022,T1,D2-022_T1,65,10.440245,0.463580
data_2,D2-022,T1,D2-022_T1,66,10.316158,0.465194
data_2,D2-022,T1,D2-022_T1,67,10.241373,0.466509
data_2,D2-022,T1,D2-022_T1,68,10.170083,0.467882
data_2,D2-022,T1,D2-022_T1,69,10.083459,0.469609
data_2,D2-022,T1,D2-022_T1,70,9.989696,0.471836
data_2,D2-022,T1,D2-022_T1,71,9.896088,0.474223
data_2,D2-022,T1,D2-022_T1,72,9.769178,0.476162
data_2,D2-022,T1,D2-022_T1,73,9.745129,0.477886
data_2,D2-022,T1,D2-022_T1,74,9.815366,0.480264
data_2,D2-022,T1,D2-022_T1,75,9.888917,0.482859
data_2,D2-022,T1,D2-022_T1,76,9.923548,0.485188
data_2,D2-022,T1,D2-022_T1,77,9.931909,0.488719
data_2,D2-022,T1,D2-022_T1,78,9.901197,0.492654
data_2,D2-022,T1,D2-022_T1,79,9.830209,0.495914
data_2,D2-022,T1,D2-022_T1,80,9.792649,0.500242
data_2,D2-022,T1,D2-022_T1,81,9.830281,0.504755
data_2,D2-022,T1,D2-022_T1,82,9.905468,0.508750
data_2,D2-022,T1,D2-022_T1,83,9.962368,0.512435
data_2,D2-022,T1,D2-022_T1,84,10.032450,0.516006
data_2,D2-022,T1,D2-022_T1,85,10.087918,0.520373
data_2,D2-022,T1,D2-022_T1,86,10.142036,0.526310
data_2,D2-022,T1,D2-022_T1,87,10.197098,0.530947
data_2,D2-022,T1,D2-022_T1,88,10.228435,0.536466
data_2,D2-022,T1,D2-022_T1,89,10.205795,0.540130
data_2,D2-022,T1,D2-022_T1,90,10.270746,0.543961
data_2,D2-022,T1,D2-022_T1,91,10.361229,0.547237
data_2,D2-022,T1,D2-022_T1,92,10.471219,0.549626
data_2,D2-022,T1,D2-022_T1,93,10.532655,0.550911
data_2,D2-022,T1,D2-022_T1FS,0,7.242273,0.437157
data_2,D2-022,T1,D2-022_T1FS,1,7.172838,0.434987
data_2,D2-022,T1,D2-022_T1FS,2,7.160215,0.432666
data_2,D2-022,T1,D2-022_T1FS,3,7.139102,0.430698
data_2,D2-022,T1,D2-022_T1FS,4,7.114322,0.428478
data_2,D2-022,T1,D2-022_T1FS,5,7.137495,0.427602
data_2,D2-022,T1,D2-022_T1FS,6,7.135450,0.426928
data_2,D2-022,T1,D2-022_T1FS,7,7.187691,0.425615
data_2,D2-022,T1,D2-022_T1FS,8,7.299091,0.425404
data_2,D2-022,T1,D2-022_T1FS,9,7.461926,0.425525
data_2,D2-022,T1,D2-022_T1FS,10,7.732737,0.425007
data_2,D2-022,T1,D2-022_T1FS,11,8.134116,0.426069
data_2,D2-022,T1,D2-022_T1FS,12,8.140186,0.425896
data_2,D2-022,T1,D2-022_T1FS,13,8.155319,0.424693
data_2,D2-022,T1,D2-022_T1FS,14,8.364430,0.425241
data_2,D2-022,T1,D2-022_T1FS,15,8.492445,0.425853
data_2,D2-022,T1,D2-022_T1FS,16,8.662016,0.425800
data_2,D2-022,T1,D2-022_T1FS,17,8.824078,0.426212
data_2,D2-022,T1,D2-022_T1FS,18,8.992042,0.426428
data_2,D2-022,T1,D2-022_T1FS,19,9.115685,0.425394
data_2,D2-022,T1,D2-022_T1FS,20,9.204317,0.425564
data_2,D2-022,T1,D2-022_T1FS,21,9.175457,0.424948
data_2,D2-022,T1,D2-022_T1FS,22,9.109911,0.424266
data_2,D2-022,T1,D2-022_T1FS,23,9.024905,0.423627
data_2,D2-022,T1,D2-022_T1FS,24,9.105743,0.423458
data_2,D2-022,T1,D2-022_T1FS,25,9.193706,0.423580
data_2,D2-022,T1,D2-022_T1FS,26,9.170219,0.423273
data_2,D2-022,T1,D2-022_T1FS,27,9.185257,0.423431
data_2,D2-022,T1,D2-022_T1FS,28,9.182267,0.423306
data_2,D2-022,T1,D2-022_T1FS,29,9.149793,0.422827
data_2,D2-022,T1,D2-022_T1FS,30,9.252356,0.423387
data_2,D2-022,T1,D2-022_T1FS,31,9.419413,0.424293
data_2,D2-022,T1,D2-022_T1FS,32,9.311246,0.424385
data_2,D2-022,T1,D2-022_T1FS,33,9.243454,0.424360
data_2,D2-022,T1,D2-022_T1FS,34,9.258389,0.424711
data_2,D2-022,T1,D2-022_T1FS,35,9.491108,0.426139
data_2,D2-022,T1,D2-022_T1FS,36,9.605558,0.427040
data_2,D2-022,T1,D2-022_T1FS,37,9.519725,0.428183
data_2,D2-022,T1,D2-022_T1FS,38,9.507163,0.429244
data_2,D2-022,T1,D2-022_T1FS,39,9.475414,0.430552
data_2,D2-022,T1,D2-022_T1FS,40,9.479430,0.432512
data_2,D2-022,T1,D2-022_T1FS,41,9.344172,0.433715
data_2,D2-022,T1,D2-022_T1FS,42,9.342512,0.435094
data_2,D2-022,T1,D2-022_T1FS,43,9.520174,0.436742
data_2,D2-022,T1,D2-022_T1FS,44,9.449575,0.437736
data_2,D2-022,T1,D2-022_T1FS,45,9.306389,0.438869
data_2,D2-022,T1,D2-022_T1FS,46,9.245219,0.440419
data_2,D2-022,T1,D2-022_T1FS,47,9.059885,0.441692
data_2,D2-022,T1,D2-022_T1FS,48,8.973377,0.442993
data_2,D2-022,T1,D2-022_T1FS,49,8.889193,0.443864
data_2,D2-022,T1,D2-022_T1FS,50,8.855875,0.444474
data_2,D2-022,T1,D2-022_T1FS,51,8.808419,0.444747
data_2,D2-022,T1,D2-022_T1FS,52,8.926965,0.445507
data_2,D2-022,T1,D2-022_T1FS,53,9.078543,0.446734
data_2,D2-022,T1,D2-022_T1FS,54,9.232598,0.448329
data_2,D2-022,T1,D2-022_T1FS,55,9.362475,0.449787
data_2,D2-022,T1,D2-022_T1FS,56,9.328099,0.450368
data_2,D2-022,T1,D2-022_T1FS,57,9.323699,0.451144
data_2,D2-022,T1,D2-022_T1FS,58,9.495844,0.452261
data_2,D2-022,T1,D2-022_T1FS,59,9.575193,0.452613
data_2,D2-022,T1,D2-022_T1FS,60,9.542199,0.452568
data_2,D2-022,T1,D2-022_T1FS,61,9.456404,0.452568
data_2,D2-022,T1,D2-022_T1FS,62,9.494825,0.452912
data_2,D2-022,T1,D2-022_T1FS,63,9.668042,0.453192
data_2,D2-022,T1,D2-022_T1FS,64,9.746358,0.453984
data_2,D2-022,T1,D2-022_T1FS,65,9.770706,0.454579
data_2,D2-022,T1,D2-022_T1FS,66,9.715650,0.455161
data_2,D2-022,T1,D2-022_T1FS,67,9.806343,0.456883
data_2,D2-022,T1,D2-022_T1FS,68,9.952123,0.459018
data_2,D2-022,T1,D2-022_T1FS,69,10.061408,0.461164
data_2,D2-022,T1,D2-022_T1FS,70,10.114783,0.463572
data_2,D2-022,T1,D2-022_T1FS,71,10.070803,0.464727
data_2,D2-022,T1,D2-022_T1FS,72,10.003064,0.466151
data_2,D2-022,T1,D2-022_T1FS,73,10.143611,0.468356
data_2,D2-022,T1,D2-022_T1FS,74,10.209309,0.470717
data_2,D2-022,T1,D2-022_T1FS,75,10.373357,0.473811
data_2,D2-022,T1,D2-022_T1FS,76,10.553714,0.477059
data_2,D2-022,T1,D2-022_T1FS,77,10.491842,0.479796
data_2,D2-022,T1,D2-022_T1FS,78,10.354905,0.482461
data_2,D2-022,T1,D2-022_T1FS,79,10.241776,0.485482
data_2,D2-022,T1,D2-022_T1FS,80,10.149246,0.489433
data_2,D2-022,T1,D2-022_T1FS,81,10.158153,0.492769
data_2,D2-022,T1,D2-022_T1FS,82,10.223750,0.497332
data_2,D2-022,T1,D2-022_T1FS,83,10.104844,0.501761
data_2,D2-022,T1,D2-022_T1FS,84,9.944190,0.505454
data_2,D2-022,T1,D2-022_T1FS,85,9.867438,0.509530
data_2,D2-022,T1,D2-022_T1FS,86,9.703223,0.513859
data_2,D2-022,T1,D2-022_T1FS,87,9.552535,0.517587
data_2,D2-022,T1,D2-022_T1FS,88,9.417259,0.521258
data_2,D2-022,T1,D2-022_T1FS,89,9.274768,0.525297
data_2,D2-022,T1,D2-022_T1FS,90,9.242747,0.528516
data_2,D2-022,T1,D2-022_T1FS,91,9.220765,0.531485
data_2,D2-022,T1,D2-022_T1FS,92,9.252894,0.534623
data_2,D2-022,T1,D2-022_T1FS,93,9.256669,0.536583
data_2,D2-022,T2,D2-022_T2FS,0,8.263669,0.230403
data_2,D2-022,T2,D2-022_T2FS,1,8.443071,0.226506
data_2,D2-022,T2,D2-022_T2FS,2,8.992540,0.234545
data_2,D2-022,T2,D2-022_T2FS,3,9.910910,0.255349
data_2,D2-022,T2,D2-022_T2FS,4,10.979343,0.269792
data_2,D2-022,T2,D2-022_T2FS,5,11.069078,0.272465
data_2,D2-022,T2,D2-022_T2FS,6,11.209727,0.271071
data_2,D2-022,T2,D2-022_T2FS,7,11.511822,0.270743
data_2,D2-022,T2,D2-022_T2FS,8,11.060527,0.265262
data_2,D2-022,T2,D2-022_T2FS,9,12.977293,0.283886
data_2,D2-022,T2,D2-022_T2FS,10,13.964199,0.298800
data_2,D2-022,T2,D2-022_T2FS,11,15.408238,0.322428
data_2,D2-022,T2,D2-022_T2FS,12,13.941810,0.328534
data_2,D2-022,T2,D2-022_T2FS,13,13.190547,0.330334
data_2,D2-022,T2,D2-022_T2FS,14,13.220677,0.331123
data_2,D2-022,T2,D2-022_T2FS,15,13.274799,0.334434
data_2,D2-022,T2,D2-022_T2FS,16,13.246907,0.336927
data_2,D2-022,T2,D2-022_T2FS,17,13.831336,0.337661
data_2,D2-022,T2,D2-022_T2FS,18,14.770038,0.334405
data_2,D2-022,T2,D2-022_T2FS,19,12.632054,0.306795
data_2,D2-022,T2,D2-022_T2FS,20,11.918143,0.303160
data_2,D2-022,T2,D2-022_T2FS,21,12.125061,0.304974
data_2,D2-022,T2,D2-022_T2FS,22,10.957951,0.293431
data_2,D2-022,T2,D2-022_T2FS,23,10.203259,0.286685
data_2,D2-022,T2,D2-022_T2FS,24,9.945218,0.287999
data_2,D2-022,T2,D2-022_T2FS,25,9.985215,0.287869
data_2,D2-022,T2,D2-022_T2FS,26,9.360942,0.285792
data_2,D2-022,T2,D2-022_T2FS,27,9.395529,0.291561
data_2,D2-022,T2,D2-022_T2FS,28,9.196864,0.292390
data_2,D2-022,T2,D2-022_T2FS,29,9.560196,0.296249
data_2,D2-022,T2,D2-022_T2FS,30,9.922187,0.306746
data_2,D2-022,T2,D2-022_T2FS,31,10.101708,0.313698
data_2,D2-022,T2,D2-022_T2FS,32,10.968889,0.327552
data_2,D2-022,T2,D2-022_T2FS,33,12.024835,0.347187
data_2,D2-022,T2,D2-022_T2FS,34,12.481356,0.358121
data_2,D2-022,T2,D2-022_T2FS,35,12.401961,0.366742
data_2,D2-022,T2,D2-022_T2FS,36,12.343660,0.374856
data_2,D2-022,T2,D2-022_T2FS,37,12.653215,0.379541
data_2,D2-023,T1,D2-023_T1,0,5.256355,0.219765
data_2,D2-023,T1,D2-023_T1,1,5.355723,0.221358
data_2,D2-023,T1,D2-023_T1,2,5.445891,0.222213
data_2,D2-023,T1,D2-023_T1,3,5.609442,0.223569
data_2,D2-023,T1,D2-023_T1,4,5.738119,0.224257
data_2,D2-023,T1,D2-023_T1,5,5.857423,0.224768
data_2,D2-023,T1,D2-023_T1,6,6.007653,0.225692
data_2,D2-023,T1,D2-023_T1,7,6.109880,0.226340
data_2,D2-023,T1,D2-023_T1,8,6.228334,0.227250
data_2,D2-023,T1,D2-023_T1,9,6.338775,0.227852
data_2,D2-023,T1,D2-023_T1,10,6.435915,0.228029
data_2,D2-023,T1,D2-023_T1,11,6.550225,0.228482
data_2,D2-023,T1,D2-023_T1,12,6.618858,0.229051
data_2,D2-023,T1,D2-023_T1,13,6.696409,0.230524
data_2,D2-023,T1,D2-023_T1,14,6.764914,0.231312
data_2,D2-023,T1,D2-023_T1,15,6.831973,0.232040
data_2,D2-023,T1,D2-023_T1,16,6.913842,0.232460
data_2,D2-023,T1,D2-023_T1,17,6.980292,0.233219
data_2,D2-023,T1,D2-023_T1,18,7.052304,0.233318
data_2,D2-023,T1,D2-023_T1,19,7.086926,0.233656
data_2,D2-023,T1,D2-023_T1,20,7.095861,0.234089
data_2,D2-023,T1,D2-023_T1,21,7.067605,0.233941
data_2,D2-023,T1,D2-023_T1,22,7.011512,0.234132
data_2,D2-023,T1,D2-023_T1,23,6.965041,0.234110
data_2,D2-023,T1,D2-023_T1,24,6.936219,0.234910
data_2,D2-023,T1,D2-023_T1,25,6.894647,0.235564
data_2,D2-023,T1,D2-023_T1,26,6.868458,0.236600
data_2,D2-023,T1,D2-023_T1,27,6.755725,0.237248
data_2,D2-023,T1,D2-023_T1,28,6.687760,0.236237
data_2,D2-023,T1,D2-023_T1,29,6.611416,0.235281
data_2,D2-023,T1,D2-023_T1,30,6.499213,0.234662
data_2,D2-023,T1,D2-023_T1,31,6.438806,0.234304
data_2,D2-023,T1,D2-023_T1,32,6.421518,0.234042
data_2,D2-023,T1,D2-023_T1,33,6.375448,0.234748
data_2,D2-023,T1,D2-023_T1,34,6.367402,0.235700
data_2,D2-023,T1,D2-023_T1,35,6.384635,0.237023
data_2,D2-023,T1,D2-023_T1,36,6.420753,0.237935
data_2,D2-023,T1,D2-023_T1,37,6.471430,0.238864
data_2,D2-023,T1,D2-023_T1,38,6.515402,0.239306
data_2,D2-023,T1,D2-023_T1,39,6.559139,0.239972
data_2,D2-023,T1,D2-023_T1,40,6.585444,0.240698
data_2,D2-023,T1,D2-023_T1,41,6.666746,0.241319
data_2,D2-023,T1,D2-023_T1,42,6.747630,0.241703
data_2,D2-023,T1,D2-023_T1,43,6.811129,0.243107
data_2,D2-023,T1,D2-023_T1,44,6.893263,0.243851
data_2,D2-023,T1,D2-023_T1,45,7.003751,0.243535
data_2,D2-023,T1,D2-023_T1,46,7.104127,0.243319
data_2,D2-023,T1,D2-023_T1,47,7.190954,0.245113
data_2,D2-023,T1,D2-023_T1,48,7.246515,0.246418
data_2,D2-023,T1,D2-023_T1,49,7.236193,0.247570
data_2,D2-023,T1,D2-023_T1,50,7.218867,0.247016
data_2,D2-023,T1,D2-023_T1,51,7.214601,0.246413
data_2,D2-023,T1,D2-023_T1,52,7.241738,0.245747
data_2,D2-023,T1,D2-023_T1,53,7.246843,0.244452
data_2,D2-023,T1,D2-023_T1,54,7.201604,0.241008
data_2,D2-023,T1,D2-023_T1,55,7.116229,0.238826
data_2,D2-023,T1,D2-023_T1,56,7.059218,0.237018
data_2,D2-023,T1,D2-023_T1,57,7.035966,0.235903
data_2,D2-023,T1,D2-023_T1,58,6.976348,0.233835
data_2,D2-023,T1,D2-023_T1,59,6.909314,0.231316
data_2,D2-023,T1,D2-023_T1,60,6.883064,0.229295
data_2,D2-023,T1,D2-023_T1,61,6.888143,0.228751
data_2,D2-023,T1,D2-023_T1,62,6.843628,0.228095
data_2,D2-023,T1,D2-023_T1,63,6.807540,0.226268
data_2,D2-023,T1,D2-023_T1,64,6.735651,0.224130
data_2,D2-023,T1,D2-023_T1,65,6.662061,0.222395
data_2,D2-023,T1,D2-023_T1,66,6.610707,0.220640
data_2,D2-023,T1,D2-023_T1,67,6.544179,0.218765
data_2,D2-023,T1,D2-023_T1,68,6.467621,0.217050
data_2,D2-023,T1,D2-023_T1,69,6.370452,0.215388
data_2,D2-023,T1,D2-023_T1,70,6.317776,0.213955
data_2,D2-023,T1,D2-023_T1,71,6.285550,0.212639
data_2,D2-023,T1,D2-023_T1,72,6.232474,0.211082
data_2,D2-023,T1,D2-023_T1,73,6.125249,0.209298
data_2,D2-023,T1,D2-023_T1,74,6.031048,0.207626
data_2,D2-023,T1,D2-023_T1,75,5.968112,0.208026
data_2,D2-023,T1,D2-023_T1,76,5.926028,0.207872
data_2,D2-023,T1,D2-023_T1,77,5.894737,0.207512
data_2,D2-023,T1,D2-023_T1,78,5.822109,0.207308
data_2,D2-023,T1,D2-023_T1,79,5.789782,0.207456
data_2,D2-023,T1,D2-023_T1,80,5.766787,0.208362
data_2,D2-023,T1,D2-023_T1,81,5.722467,0.208913
data_2,D2-023,T1,D2-023_T1,82,5.664714,0.209167
data_2,D2-023,T1,D2-023_T1,83,5.602652,0.209660
data_2,D2-023,T1,D2-023_T1,84,5.538698,0.210737
data_2,D2-023,T1,D2-023_T1,85,5.474165,0.211700
data_2,D2-023,T1,D2-023_T1,86,5.432406,0.213451
data_2,D2-023,T1,D2-023_T1,87,5.387446,0.214855
data_2,D2-023,T1,D2-023_T1,88,5.377114,0.216157
data_2,D2-023,T1,D2-023_T1,89,5.362851,0.219127
data_2,D2-023,T1,D2-023_T1,90,5.348772,0.221862
data_2,D2-023,T1,D2-023_T1,91,5.341717,0.224341
data_2,D2-023,T1,D2-023_T1,92,5.331993,0.226776
data_2,D2-023,T1,D2-023_T1,93,5.332050,0.229488
data_2,D2-023,T1,D2-023_T1,94,5.306342,0.232426
data_2,D2-023,T1,D2-023_T1,95,5.321201,0.234943
data_2,D2-023,T1,D2-023_T1,96,5.294766,0.236891
data_2,D2-023,T1,D2-023_T1,97,5.316035,0.238979
data_2,D2-023,T1,D2-023_T1,98,5.329608,0.240876
data_2,D2-023,T1,D2-023_T1,99,5.336593,0.243374
data_2,D2-023,T1,D2-023_T1,100,5.362806,0.245288
data_2,D2-023,T1,D2-023_T1FS,0,7.372963,0.206966
data_2,D2-023,T1,D2-023_T1FS,1,7.510180,0.206272
data_2,D2-023,T1,D2-023_T1FS,2,7.777356,0.206076
data_2,D2-023,T1,D2-023_T1FS,3,8.083840,0.206566
data_2,D2-023,T1,D2-023_T1FS,4,8.184607,0.206113
data_2,D2-023,T1,D2-023_T1FS,5,8.029805,0.204972
data_2,D2-023,T1,D2-023_T1FS,6,7.808654,0.204725
data_2,D2-023,T1,D2-023_T1FS,7,8.161541,0.206479
data_2,D2-023,T1,D2-023_T1FS,8,8.442063,0.207505
data_2,D2-023,T1,D2-023_T1FS,9,8.456744,0.208192
data_2,D2-023,T1,D2-023_T1FS,10,8.458524,0.209004
data_2,D2-023,T1,D2-023_T1FS,11,8.377949,0.209526
data_2,D2-023,T1,D2-023_T1FS,12,8.559170,0.210399
data_2,D2-023,T1,D2-023_T1FS,13,8.958127,0.212466
data_2,D2-023,T1,D2-023_T1FS,14,9.196660,0.214408
data_2,D2-023,T1,D2-023_T1FS,15,9.126707,0.214743
data_2,D2-023,T1,D2-023_T1FS,16,9.153587,0.215253
data_2,D2-023,T1,D2-023_T1FS,17,9.166134,0.214972
data_2,D2-023,T1,D2-023_T1FS,18,9.156577,0.216404
data_2,D2-023,T1,D2-023_T1FS,19,9.288953,0.217901
data_2,D2-023,T1,D2-023_T1FS,20,9.433218,0.218305
data_2,D2-023,T1,D2-023_T1FS,21,9.546183,0.218859
data_2,D2-023,T1,D2-023_T1FS,22,9.573015,0.219043
data_2,D2-023,T1,D2-023_T1FS,23,9.453287,0.218639
data_2,D2-023,T1,D2-023_T1FS,24,9.542465,0.219498
data_2,D2-023,T1,D2-023_T1FS,25,9.503953,0.219889
data_2,D2-023,T1,D2-023_T1FS,26,9.388145,0.220316
data_2,D2-023,T1,D2-023_T1FS,27,9.489216,0.220700
data_2,D2-023,T1,D2-023_T1FS,28,9.528458,0.220899
data_2,D2-023,T1,D2-023_T1FS,29,9.654660,0.220707
data_2,D2-023,T1,D2-023_T1FS,30,9.669849,0.221245
data_2,D2-023,T1,D2-023_T1FS,31,9.645628,0.221356
data_2,D2-023,T1,D2-023_T1FS,32,9.520659,0.220746
data_2,D2-023,T1,D2-023_T1FS,33,9.310994,0.220568
data_2,D2-023,T1,D2-023_T1FS,34,9.349411,0.221056
data_2,D2-023,T1,D2-023_T1FS,35,9.475308,0.221254
data_2,D2-023,T1,D2-023_T1FS,36,9.599152,0.222966
data_2,D2-023,T1,D2-023_T1FS,37,9.804213,0.224214
data_2,D2-023,T1,D2-023_T1FS,38,9.827361,0.224513
data_2,D2-023,T1,D2-023_T1FS,39,9.859600,0.225378
data_2,D2-023,T1,D2-023_T1FS,40,9.727705,0.225802
data_2,D2-023,T1,D2-023_T1FS,41,9.907727,0.227953
data_2,D2-023,T1,D2-023_T1FS,42,10.478839,0.231069
data_2,D2-023,T1,D2-023_T1FS,43,10.981168,0.233771
data_2,D2-023,T1,D2-023_T1FS,44,11.056999,0.235277
data_2,D2-023,T1,D2-023_T1FS,45,10.832001,0.235652
data_2,D2-023,T1,D2-023_T1FS,46,10.695156,0.235139
data_2,D2-023,T1,D2-023_T1FS,47,10.568525,0.234903
data_2,D2-023,T1,D2-023_T1FS,48,10.405945,0.234058
data_2,D2-023,T1,D2-023_T1FS,49,10.262327,0.232925
data_2,D2-023,T1,D2-023_T1FS,50,10.061498,0.231895
data_2,D2-023,T1,D2-023_T1FS,51,9.845016,0.230889
data_2,D2-023,T1,D2-023_T1FS,52,9.703023,0.229347
data_2,D2-023,T1,D2-023_T1FS,53,9.659028,0.227744
data_2,D2-023,T1,D2-023_T1FS,54,9.665023,0.225777
data_2,D2-023,T1,D2-023_T1FS,55,9.702830,0.223954
data_2,D2-023,T1,D2-023_T1FS,56,9.645472,0.222400
data_2,D2-023,T1,D2-023_T1FS,57,9.668570,0.220421
data_2,D2-023,T1,D2-023_T1FS,58,9.842663,0.219368
data_2,D2-023,T1,D2-023_T1FS,59,9.960953,0.218275
data_2,D2-023,T1,D2-023_T1FS,60,9.831983,0.216175
data_2,D2-023,T1,D2-023_T1FS,61,9.405195,0.212455
data_2,D2-023,T1,D2-023_T1FS,62,8.871394,0.208413
data_2,D2-023,T1,D2-023_T1FS,63,8.536692,0.204917
data_2,D2-023,T1,D2-023_T1FS,64,8.433361,0.202607
data_2,D2-023,T1,D2-023_T1FS,65,8.479928,0.201563
data_2,D2-023,T1,D2-023_T1FS,66,8.483782,0.199926
data_2,D2-023,T1,D2-023_T1FS,67,8.469010,0.198368
data_2,D2-023,T1,D2-023_T1FS,68,8.527453,0.197175
data_2,D2-023,T1,D2-023_T1FS,69,8.547462,0.195431
data_2,D2-023,T1,D2-023_T1FS,70,8.573831,0.193812
data_2,D2-023,T1,D2-023_T1FS,71,8.568661,0.192285
data_2,D2-023,T1,D2-023_T1FS,72,8.609931,0.191497
data_2,D2-023,T1,D2-023_T1FS,73,8.812195,0.191115
data_2,D2-023,T1,D2-023_T1FS,74,8.911494,0.190343
data_2,D2-023,T1,D2-023_T1FS,75,8.688225,0.190328
data_2,D2-023,T1,D2-023_T1FS,76,8.740160,0.190222
data_2,D2-023,T1,D2-023_T1FS,77,8.781050,0.190259
data_2,D2-023,T1,D2-023_T1FS,78,8.654285,0.189421
data_2,D2-023,T1,D2-023_T1FS,79,8.682240,0.189303
data_2,D2-023,T1,D2-023_T1FS,80,8.834659,0.190071
data_2,D2-023,T1,D2-023_T1FS,81,8.868418,0.190350
data_2,D2-023,T1,D2-023_T1FS,82,8.614485,0.190048
data_2,D2-023,T1,D2-023_T1FS,83,8.529568,0.190412
data_2,D2-023,T1,D2-023_T1FS,84,8.775430,0.191228
data_2,D2-023,T1,D2-023_T1FS,85,9.082119,0.192541
data_2,D2-023,T1,D2-023_T1FS,86,9.282259,0.193978
data_2,D2-023,T1,D2-023_T1FS,87,9.347226,0.195132
data_2,D2-023,T1,D2-023_T1FS,88,9.498912,0.196065
data_2,D2-023,T1,D2-023_T1FS,89,9.483417,0.196828
data_2,D2-023,T1,D2-023_T1FS,90,9.292437,0.197824
data_2,D2-023,T1,D2-023_T1FS,91,9.281990,0.199595
data_2,D2-023,T1,D2-023_T1FS,92,9.254973,0.201400
data_2,D2-023,T1,D2-023_T1FS,93,9.212984,0.203332
data_2,D2-023,T1,D2-023_T1FS,94,9.199082,0.205850
data_2,D2-023,T1,D2-023_T1FS,95,9.070305,0.207647
data_2,D2-023,T1,D2-023_T1FS,96,9.008409,0.209993
data_2,D2-023,T1,D2-023_T1FS,97,8.913018,0.212067
data_2,D2-023,T1,D2-023_T1FS,98,8.792984,0.214209
data_2,D2-023,T1,D2-023_T1FS,99,8.595619,0.215712
data_2,D2-023,T1,D2-023_T1FS,100,8.332445,0.217965
data_2,D2-023,T2,D2-023_T2FS,0,8.750348,0.175822
data_2,D2-023,T2,D2-023_T2FS,1,9.181767,0.181484
data_2,D2-023,T2,D2-023_T2FS,2,9.468897,0.187754
data_2,D2-023,T2,D2-023_T2FS,3,10.073462,0.194133
data_2,D2-023,T2,D2-023_T2FS,4,10.965406,0.202930
data_2,D2-023,T2,D2-023_T2FS,5,11.400902,0.211602
data_2,D2-023,T2,D2-023_T2FS,6,12.007998,0.220996
data_2,D2-023,T2,D2-023_T2FS,7,11.015423,0.214663
data_2,D2-023,T2,D2-023_T2FS,8,11.035589,0.213582
data_2,D2-023,T2,D2-023_T2FS,9,10.484958,0.212825
data_2,D2-023,T2,D2-023_T2FS,10,10.551247,0.215465
data_2,D2-023,T2,D2-023_T2FS,11,11.483791,0.218935
data_2,D2-023,T2,D2-023_T2FS,12,12.716877,0.226322
data_2,D2-023,T2,D2-023_T2FS,13,14.731483,0.260237
